name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2012-09-02,65.4,54.8,60.9,65.4,54.8,60.9,56.8,86.5,0.01,100,4.17,rain,,,,9.3,238,1024.7,0.3,13,115.3,9.9,4,,2012-09-02T06:15:04,2012-09-02T19:43:57,0.52,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-03,77.1,61.4,66.7,77.1,61.4,66.7,55.5,70.3,0,0,0,,,,,5.2,279.2,1025.8,0.2,12.6,220.5,19,7,,2012-09-03T06:16:40,2012-09-03T19:41:42,0.54,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-04,78.1,56.9,66.2,78.1,56.9,66.2,57.9,76.6,0,0,0,,,,,8.4,288.9,1023.7,0.1,13.5,226.5,19.6,7,,2012-09-04T06:18:16,2012-09-04T19:39:28,0.58,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-05,68.6,55.1,61.6,68.6,55.1,61.6,46.1,57.8,0,0,0,,,,,11.2,163.5,1026.8,0,15.2,243.3,21.1,7,,2012-09-05T06:19:51,2012-09-05T19:37:12,0.62,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-06,70.1,48.8,60.1,70.1,48.8,60.1,47.4,66.2,0,0,0,,,,,9.4,222.1,1028.4,0.1,13.8,217,18.8,6,,2012-09-06T06:21:27,2012-09-06T19:34:56,0.66,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-07,79.4,52.8,64.8,79.4,52.8,64.8,49.7,63.4,0,0,0,,,,,9.9,246.3,1024.6,0,13.2,236.5,20.2,7,,2012-09-07T06:23:02,2012-09-07T19:32:40,0.71,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-08,81.7,51,65.4,80.1,51,65.1,49.2,62.2,0,0,0,,,,,7.8,208.5,1020.7,0.1,16,211.7,17.9,7,,2012-09-08T06:24:38,2012-09-08T19:30:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-09,82.7,53.3,65.5,80.9,53.3,65.3,52,67.1,0,0,0,,,,,16.3,157.7,1011.9,0.1,14.7,213.7,18.4,7,,2012-09-09T06:26:13,2012-09-09T19:28:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-10,69.2,62.9,65.2,69.2,62.9,65.2,57.9,77.4,0,0,0,,,,30,18.5,212.8,1010.2,0.4,17.6,172.1,14.8,6,,2012-09-10T06:27:49,2012-09-10T19:25:50,0.85,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-11,65.9,53.9,61.1,65.9,53.9,61.1,46.8,61.1,0.01,100,4.17,rain,,,,15.6,258.1,1012.5,0.2,23.5,154.2,13.4,6,,2012-09-11T06:29:24,2012-09-11T19:23:32,0.89,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-12,65.4,46.7,55.8,65.4,45.3,55.3,46.6,72,0,0,0,,,,,14.1,253.3,1014.8,0.2,23.4,182.8,15.7,6,,2012-09-12T06:31:00,2012-09-12T19:21:14,0.93,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-13,64.7,48.4,57.1,64.7,46.1,56.8,45.2,66,0.16,100,4.17,rain,,,,12.1,282,1018.9,0.1,21,219.1,18.8,7,,2012-09-13T06:32:36,2012-09-13T19:18:57,0.96,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-14,70.9,57.5,62.5,70.9,57.5,62.5,50.8,67,0.01,100,4.17,rain,,,,17.8,265.8,1013.7,0.3,24.3,189.1,16.3,6,,2012-09-14T06:34:11,2012-09-14T19:16:39,0.99,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-15,71.3,49.7,60.1,71.3,48.8,60.1,49.5,69.9,0,0,0,,,,,11.6,250,1017.4,0.1,14.5,173.4,14.9,6,,2012-09-15T06:35:47,2012-09-15T19:14:20,1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-16,65.6,55.7,60.2,65.6,55.7,60.2,52,75.4,0,0,0,,,,,14.5,225.4,1013.4,0.2,19.8,146.5,12.7,6,,2012-09-16T06:37:23,2012-09-16T19:12:02,0,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-17,66.8,56.6,61.1,66.8,56.6,61.1,50.4,70.3,0,0,0,,,,,13.7,240.5,1012.5,0.2,16,161.4,13.9,6,,2012-09-17T06:38:59,2012-09-17T19:09:44,0.01,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-18,64.5,52.8,58,64.5,52.8,58,44.3,63.2,0,0,0,,,,,14,272.4,1013.6,0.1,19.9,180.9,15.6,6,,2012-09-18T06:40:35,2012-09-18T19:07:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-19,62.3,45.6,53.9,62.3,41.7,52.7,40.7,63.1,0,0,0,,,,,12.3,276,1022,0.1,21.3,195,16.7,6,,2012-09-19T06:42:11,2012-09-19T19:05:07,0.08,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-20,64.1,48.8,55.9,64.1,47.9,55.7,45.2,68.5,0,0,0,,,,,12,223.2,1021,0.3,20.9,114.5,10,4,,2012-09-20T06:43:47,2012-09-20T19:02:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-21,61.4,51.2,55.8,61.4,51.2,55.8,47.9,75.6,0.02,100,4.17,rain,,,,8.5,247.5,1015.6,0.2,17.5,67,5.8,3,,2012-09-21T06:45:24,2012-09-21T19:00:30,0.18,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-22,60.9,45.2,53.3,60.9,43.5,52.6,41.8,67.1,0.03,100,4.17,rain,,,,8.5,140,1019.4,0.2,22,168.2,14.4,6,,2012-09-22T06:47:00,2012-09-22T18:58:11,0.23,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-23,54.6,49.2,52.1,54.6,46.6,51.9,47.6,84.8,0.48,100,12.5,rain,,,31.1,16,80.3,1009.5,0.3,12.8,35.5,3,1,,2012-09-23T06:48:37,2012-09-23T18:55:53,0.28,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-24,60,53.3,55.9,60,53.3,55.9,52.4,88.6,0.7,100,8.33,rain,,,36.4,21.6,166.6,989.6,0.3,12.7,78.8,7,3,,2012-09-24T06:50:13,2012-09-24T18:53:34,0.34,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-25,61.4,50.1,55.2,61.4,50.1,55.2,47.6,76.3,0,0,0,,,,34.4,18.7,202.7,988.8,0.2,23.3,99.1,8.6,3,,2012-09-25T06:51:50,2012-09-25T18:51:16,0.39,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-26,60.2,50.3,54.3,60.2,50.3,54.3,50.8,88.1,0.16,100,8.33,rain,,,,10.6,178,992,0.3,18.1,63,5.6,2,,2012-09-26T06:53:27,2012-09-26T18:48:58,0.43,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-27,62.9,51.9,55.8,62.9,51.9,55.8,49.5,80.7,0,0,0,,,,,10.5,237,1006.5,0.2,15.5,165.9,14.4,6,,2012-09-27T06:55:04,2012-09-27T18:46:41,0.46,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-28,63.6,48.5,54.6,63.6,46,54.1,50,84.8,0.05,100,8.33,rain,,,,16.1,226.2,1013,0.2,21.1,117.5,10.3,5,,2012-09-28T06:56:42,2012-09-28T18:44:23,0.49,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-29,61.9,47.6,53.2,61.9,44.1,52.3,44.7,75.3,0,0,0,,,,,11.5,271.4,1018,0.1,20.1,178.9,15.5,6,,2012-09-29T06:58:20,2012-09-29T18:42:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-09-30,62,44,53.9,62,41,52.8,48.1,81.1,0.01,100,4.17,rain,,,,17.3,224.4,1019.1,0.2,16.9,130.5,11.2,4,,2012-09-30T06:59:57,2012-09-30T18:39:49,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-01,62.3,54.8,58,62.3,54.8,58,54.8,89.4,0.29,100,8.33,rain,,,,14.6,216.3,1012.2,0.3,14.9,55.9,4.8,2,,2012-10-01T07:01:36,2012-10-01T18:37:32,0.51,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-02,62.3,52.1,56.8,62.3,52.1,56.8,51.8,84.1,0.02,100,4.17,rain,,,31.1,16.2,209,1010.2,0.3,16.2,94.8,8.2,4,,2012-10-02T07:03:14,2012-10-02T18:35:16,0.53,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-03,58.7,48.5,54.9,58.7,45.7,54.6,48.7,80.5,0.04,100,4.17,rain,,,,14.5,228.2,1005.7,0.2,21.5,83.4,7.2,3,,2012-10-03T07:04:52,2012-10-03T18:33:00,0.55,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-04,59.6,44.7,52.7,59.6,41.7,52,46,79.4,0.04,100,4.17,rain,,,,16.2,238.9,1008.1,0.1,21.6,151.9,13.1,6,,2012-10-04T07:06:31,2012-10-04T18:30:45,0.59,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-05,61.1,48.8,54.9,61.1,46.7,54.8,50.4,85.6,0.4,100,12.5,rain,,,41.6,21.8,226.6,1007.1,0.3,14,101,8.6,4,,2012-10-05T07:08:10,2012-10-05T18:28:30,0.63,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-06,60.5,46.1,51.4,60.5,42.3,50.1,45.5,82.1,0.54,100,8.33,rain,,,36.9,9.5,92.5,1012.6,0.2,16.2,142.6,12.4,5,,2012-10-06T07:09:50,2012-10-06T18:26:15,0.67,Rain,Clear conditions throughout the day with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-07,57.8,41.6,50.1,57.8,41.6,50.1,46.1,86.9,0.01,100,4.17,rain,,,,4.2,224.9,1021.4,0.1,9.7,103.9,9,5,,2012-10-07T07:11:29,2012-10-07T18:24:01,0.72,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-08,54.2,50.1,53.1,54.2,50.1,53.1,50.7,91.9,0.2,100,4.17,rain,,,,8.4,71.6,1015.2,0.3,8,80.1,6.9,3,,2012-10-08T07:13:09,2012-10-08T18:21:48,0.76,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-09,59.2,48.8,53.3,59.2,45.7,53,47.5,81.3,0,0,0,,,,,8.8,54.9,1016,0.3,13.3,51.7,4.4,2,,2012-10-09T07:14:49,2012-10-09T18:19:35,0.81,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-10,57.8,44.7,52.3,57.8,42.7,52,43.4,72.1,0,0,0,,,,28.9,7.7,92.3,1015.2,0.2,19.1,131.3,11.4,5,,2012-10-10T07:16:30,2012-10-10T18:17:23,0.86,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-11,59.3,48.8,54.6,59.3,45.6,54.4,51.2,88.3,0.16,100,8.33,rain,,,,9.8,118.7,1004.3,0.3,8.2,41.1,3.6,2,,2012-10-11T07:18:11,2012-10-11T18:15:11,0.91,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-12,58.7,47.9,53.6,58.7,45.6,53.2,45.1,74.2,0.04,100,8.33,rain,,,28.9,17.9,248,1005.5,0.3,26.9,131.4,11.4,5,,2012-10-12T07:19:52,2012-10-12T18:13:00,0.95,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-13,54.2,43.8,48.3,54.2,39.5,47,43.6,84.4,0.02,100,4.17,rain,,,,10.2,248,1005,0.2,20.6,104.2,9.1,4,,2012-10-13T07:21:33,2012-10-13T18:10:50,0.98,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-14,55.1,37.5,46.6,55.1,37.5,45.7,40,79.8,0.03,100,4.17,rain,,,,9.9,284.1,1002.7,0.1,16.1,133.7,11.3,5,,2012-10-14T07:23:15,2012-10-14T18:08:40,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-15,55.7,39.8,48.6,55.7,38.7,48,44,84.9,0.01,100,4.17,rain,,,,14.8,223.1,1002.8,0.2,16.6,106.5,9,4,,2012-10-15T07:24:57,2012-10-15T18:06:32,1,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-16,59.3,49.4,53.7,59.3,47,53.5,44.9,73.6,0.12,100,4.17,rain,,0.8,39.7,21.5,219.2,1000.9,0.2,16.7,100.3,8.6,4,,2012-10-16T07:26:39,2012-10-16T18:04:24,0.01,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-17,62.9,48.5,55.8,62.9,46.2,55.7,50.1,81.7,0.3,100,8.33,rain,,,37.2,17.2,171.6,998.1,0.3,14.1,91.9,8,4,,2012-10-17T07:28:22,2012-10-17T18:02:17,0.03,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-18,62,54.2,57.4,62,54.2,57.4,52.4,83.6,0.04,100,4.17,rain,,,,14.4,180.1,1001.8,0.3,20,90.6,7.8,4,,2012-10-18T07:30:05,2012-10-18T18:00:11,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-19,56.4,53.7,54.8,56.4,53.7,54.8,53.3,95,0.28,100,12.5,rain,,,,8.2,163.3,1007.6,0.4,8.9,24.9,2.2,1,,2012-10-19T07:31:48,2012-10-19T17:58:06,0.11,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-20,57.8,49.7,53.6,57.8,49.7,53.6,50.7,90.1,0.03,100,4.17,rain,,,34.4,6.6,188.9,1015.9,0.2,7.6,72.2,6.3,3,,2012-10-20T07:33:32,2012-10-20T17:56:02,0.16,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-21,55.1,50.6,52.8,55.1,50.6,52.8,50.9,93.2,0.27,100,8.33,rain,,,,11.2,41.6,1018.1,0.3,9.6,35.4,3,1,,2012-10-21T07:35:16,2012-10-21T17:53:59,0.21,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-22,59.3,53.9,57,59.3,53.9,57,56.5,97.9,0.02,100,4.17,rain,,,,7.9,48.5,1019.9,0.2,2,94.6,8.1,4,,2012-10-22T07:37:00,2012-10-22T17:51:57,0.27,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-23,57.8,54.6,56.3,57.8,54.6,56.3,54.9,95.3,0.01,100,4.17,rain,,,,8,81.4,1023.7,0.2,1.7,96.9,8.2,4,,2012-10-23T07:38:44,2012-10-23T17:49:56,0.32,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-24,61.8,56,58.2,61.8,56,58.2,55.3,90.1,0,0,0,,,,,10.5,50.8,1019.7,0.2,2,82.5,7.1,3,,2012-10-24T07:40:29,2012-10-24T17:47:57,0.37,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-25,57.5,50.6,55,57.5,50.6,55,51.9,89.6,0.02,100,4.17,rain,,,31.1,14.9,61.2,1016.5,0.3,10.2,76.8,6.6,3,,2012-10-25T07:42:14,2012-10-25T17:45:58,0.41,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-26,50.6,40.4,47.4,50.6,31.8,42.5,40.4,76.9,0,0,0,,,,32.2,19.5,36.3,1012.8,4.4,20.4,47.5,4.2,2,,2012-10-26T07:43:59,2012-10-26T17:44:01,0.45,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2012-10-27,47,37.1,41.4,40.3,28.1,34.2,35.1,78.4,0.04,100,8.33,rain,,,35.3,17.7,279.5,1016.1,0.3,23.3,76.2,6.6,3,,2012-10-27T07:45:44,2012-10-27T17:42:05,0.47,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-28,48.8,34.8,42.8,44.5,30.3,38.3,39.4,88.2,0.02,100,4.17,rain,,,,10.9,237,1015.8,0.3,15.7,43.6,3.8,2,,2012-10-28T06:47:30,2012-10-28T16:40:11,0.49,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-29,54.8,45.8,49.6,54.8,42.3,47.8,46.3,88.9,0.14,100,8.33,rain,,,,12.8,240.8,1008.8,0.3,16.5,43.9,3.8,2,,2012-10-29T06:49:16,2012-10-29T16:38:18,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-30,52.4,41.6,46.5,52.4,38.6,43.7,41.4,83.4,0.04,100,4.17,rain,,,,9.1,258.6,1004.6,0.2,14.5,91.1,7.9,4,,2012-10-30T06:51:02,2012-10-30T16:36:26,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-10-31,54.8,44.3,50,54.8,40.5,48.4,43.5,78.6,0,0,0,,,,34.2,19.5,188.2,989.9,0.4,19.3,48.3,4.2,2,,2012-10-31T06:52:48,2012-10-31T16:34:36,0.52,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-01,53.3,39.8,46,53.3,34,41.8,41.6,84.9,0.02,100,4.17,rain,,,33.6,17.5,226.4,979.7,0.2,21.5,48.3,4.1,2,,2012-11-01T06:54:34,2012-11-01T16:32:47,0.53,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-02,50.3,40.7,44.8,50.3,34.3,40.4,37.7,76.6,0,0,0,,,,,16.2,225.3,991.4,0.1,25.5,43.7,3.8,2,,2012-11-02T06:56:20,2012-11-02T16:31:00,0.56,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-03,50.3,38.4,43.9,50.3,35,40.2,37.7,79.5,0,0,0,,,,30,20.3,217.6,996.6,0.1,20.2,65.4,5.7,3,,2012-11-03T06:58:06,2012-11-03T16:29:15,0.6,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-04,48.8,38,42,46.1,33.7,38.3,39.8,92,0.51,100,4.17,rain,,,30,19.6,193,994.2,0.3,12.5,50.9,4.4,3,,2012-11-04T06:59:52,2012-11-04T16:27:31,0.64,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-05,49.4,37.6,44.1,45.8,37.6,41.7,38.8,82.6,0,0,0,,,,,10.5,234,1006.3,0.1,10.2,79.3,6.9,4,,2012-11-05T07:01:38,2012-11-05T16:25:49,0.68,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-06,50.1,34.1,43,50.1,30.8,39.2,39.3,87.6,0.02,100,4.17,rain,,,,12.4,259.5,1020.5,0.2,11.2,54,4.7,3,,2012-11-06T07:03:24,2012-11-06T16:24:09,0.73,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-07,50.6,41.3,46.9,50.6,37.4,42.8,42.7,85.7,0,0,0,,,,,14.3,247.4,1024.5,0.2,13.5,63.7,5.5,3,,2012-11-07T07:05:10,2012-11-07T16:22:30,0.78,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-08,54.8,45.8,50.2,54.8,41.2,48.1,43.5,78.1,0,0,0,,,,,11.1,244.4,1019.4,0.2,25,65.2,5.6,3,,2012-11-08T07:06:56,2012-11-08T16:20:54,0.83,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-09,53.3,47,49.7,53.3,44.4,47.9,43.4,79,0,0,0,,,,,12.3,200.3,1010.1,0.3,19.5,49.2,4.2,3,,2012-11-09T07:08:41,2012-11-09T16:19:19,0.88,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-10,51.2,42.2,48.3,51.2,38.6,46.1,45.7,90.9,0.14,100,8.33,rain,,,,10.5,225.5,997.9,0.3,13.9,36.9,3.3,2,,2012-11-10T07:10:26,2012-11-10T16:17:47,0.92,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-11,50.1,36.2,42.2,50.1,34.5,40.6,38.9,88.9,0,0,0,,,,,8,252.1,1011.7,0.1,12,66.2,5.7,3,,2012-11-11T07:12:11,2012-11-11T16:16:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-12,53.9,41.1,48.2,53.9,39,47,46,92.1,0.05,100,8.33,rain,,,,11.6,184.5,1021.1,0.4,9.3,27.5,2.4,1,,2012-11-12T07:13:56,2012-11-12T16:14:48,0.99,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-13,59.3,49.7,54.9,59.3,46.7,54.7,50.9,86.7,0,0,0,,,,,11.3,200.3,1026.3,0.3,10.5,59.4,5.1,3,,2012-11-13T07:15:40,2012-11-13T16:13:22,1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-14,54.8,46.1,51.7,54.8,44.9,51.3,47.1,84.7,0,0,0,,,,,6.5,109.7,1026.5,0.1,10.4,74,6.3,3,,2012-11-14T07:17:24,2012-11-14T16:11:58,0,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-15,48.8,44,45.9,48.1,41.4,45.1,43.2,90.3,0,0,0,,,,,4.9,118.7,1022.7,0.2,3.3,54.2,4.8,3,,2012-11-15T07:19:07,2012-11-15T16:10:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-16,49.4,43.4,46.1,46.2,40.4,44,43.5,90.5,0,0,0,,,,,8.4,137,1014.7,0.2,2.6,24.3,2.1,1,,2012-11-16T07:20:49,2012-11-16T16:09:17,0.05,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2012-11-17,54.8,47.9,51.7,54.8,45.6,51.4,47.9,87,0.08,100,4.17,rain,,,,9.8,252.8,1007.8,0.3,13.2,45.3,3.9,2,,2012-11-17T07:22:31,2012-11-17T16:08:00,0.09,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
